N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
178|0.80254775|0.8865248|0.89285713|0.8896797|1|Subject:Adult_abuse|0.485714316|"""@lipe_the_great: &#8220;@h0rheyd: ""@lipe_the_great: shut up zoe"" fight me pussy&#8221; for zoe? i'm good, man."" you are good ma'am. move along now"
179|0.8037975|0.8873239|0.89361703|0.8904593|1|Subject:Snake_oil_(cryptography)|0.116666667|"""@lolaaisdope: lmao fucking snake bitches"" @ em"
180|0.8050314|0.8881119|0.8943662|0.8912281|1|Subject:European_Human_Rights_Prize|0.125000000|"""@loveable_aizah: big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;"
181|0.8|0.8881119|0.8881119|0.8881119|2|Subject:Offences_Against_the_Person_Act|0.323809564|"""@mlbnetwork: stay tuned to @mlbnetwork for an update on the report that @yankees 1b @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum"
182|0.7950311|0.8881119|0.8819444|0.88501745|2|Subject:Spray-on_clothing|0.250000000|"""@m_rad: &#8220;@dezdlt: ""i play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tycihd6pkw&#8221; yes lmfao""@soccerboy_04"
183|0.7962963|0.8888889|0.8827586|0.8858132|1|Subject:Abuse_of_information|0.285714298|"""@madflyentist: oregon chokes every year get off the field trash ass program"" rft"
184|0.797546|0.8896552|0.8835617|0.886598|1|Subject:Adult_abuse|0.400000006|"""@mannydiesel: def not cowboy lol rt @artoffloyd: terrell owens was the best eagle &amp; cowboy ever"" ..dude cried like a bitch on tv, over romo"
185|0.7987805|0.89041096|0.88435376|0.887372|0|Subject:Ethnic_hatred|0.240740746|"""@markroundtreejr: lmfaoooo i hate black people https://t.co/rnvd2nlcdr"" this is why there's black people and niggers"
187|0.7939394|0.89041096|0.8783784|0.88435376|2|Subject:School_of_the_Americas_Watch|0.250000000|"""@maxmayo77: http://t.co/3jk4kr44x3"" a pissed lad past out. i would lick his dirty soles while he slept."
189|0.7891566|0.89041096|0.8724832|0.8813559|2|Subject:Foot_roasting|0.208333343|"""@maxmayo77: http://t.co/xpsc3makgj"" sexy lad with hot soles and arches."
190|0.79041916|0.89115644|0.87333333|0.8821549|1|Subject:Adult_abuse|0.200000003|"""@megamindnick: @white_thunduh nah fam i gotta cheat with the hoes"" depends on the female i feel"
191|0.78571427|0.89115644|0.86754966|0.8791946|2|Subject:Yokel|0.208333343|"""@mesha_nojas: @_vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" i got hicks lol"
192|0.78698224|0.8918919|0.8684211|0.88|1|Subject:Nuisance_fee|0.400000006|"""@migsmichelen: this new twitter is confusing the shit out of me."" go back to south america bitch"
193|0.7882353|0.89261746|0.86928105|0.88079476|1|Subject:Time_served|0.200000003|"""@miikito_x3: toto means ass or vagina?""i think pussy cause toto santi is like nasty pussy"
195|0.7894737|0.8933333|0.8701299|0.8815789|1|Subject:Nuisance_fee|0.200000003|"""@mileycyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*"
196|0.7906977|0.89403975|0.87096775|0.88235295|1|Subject:Separate_system|0.111111119|"""@montrell_: i'm tired of bitches saying i look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody."
197|0.78612715|0.89403975|0.86538464|0.8794788|2|Subject:Claimants_Bill_of_Rights|0.166666672|"""@motherjones: 10 birds your grandkids may never see, thanks to climate change http://t.co/xqmxhkaswt http://t.co/rbitegrnhm"" #climate"
198|0.7873563|0.8947368|0.86624205|0.8802589|1|Subject:Bitch_tits|0.250000000|"""@mvckfadden: ""stay beautiful you bitch"""""
199|0.7885714|0.89542484|0.8670886|0.88102895|1|Subject:Offence_against_the_person|0.657142878|"""@nickiminaj: #wutkindar purple. ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. but in still shitted on sum gurls"
200|0.78977275|0.8961039|0.8679245|0.88178915|1|Subject:Bitch_(insult)|0.109722227|"""@nastycopper: money getting taller and bitches getting blurry"""
205|0.79096043|0.8967742|0.86875|0.88253963|0|Subject:Offence_against_the_person|0.647619128|"""@notoriousbm95: @_whiteponyjr_ ariza is a snake and a coward"" but at least he isn't a cripple like your hero roach lmaoo"
206|0.78651685|0.8967742|0.863354|0.8797468|2|Subject:Kuwaiti_Family_Committee|0.166666672|"""@osay_it_aint_so: &#8220;@ignorealllaws: fosters home for imaginary trash&#8221; whoa chill"" that show was everything tf"
207|0.7877095|0.8974359|0.86419755|0.88050324|1|Subject:Death_by_sawing|0.190476209|"""@officialreplay: i am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"
208|0.7888889|0.8980892|0.86503065|0.88124996|1|Subject:Accolade|0.111904770|"""@prayingforhead: &#8220;@macklemroe: stop bringing weird niggers into my mentions! @prayingforhead&#8221; http://t.co/cussdjesrk"""
209|0.7900553|0.89873415|0.86585367|0.8819875|1|Subject:Offences_Against_the_Person_Act|0.133333340|"""@prettyboss_brat: we don't love these hoes &#128080;&#128581;"""
210|0.7912088|0.8993711|0.8666667|0.88271606|1|Subject:Offences_Against_the_Person_Act|0.266666681|"""@patrickquelo: if yo girl cant have homeboys you a ol weak bitch ass nigga!"""
211|0.79234976|0.9|0.8674699|0.8834356|1|Subject:Drop_set|0.133333340|"""@patsfanjoe32: @d_palomino52 i think worst advice i gave you was "" don't be a pussy and speed up"" lol"""
212|0.79347825|0.9006211|0.8682635|0.8841463|1|Subject:Animal_bite|0.333333343|"""@poemsporn: quote this tweet with your favorite animal.""pussy"
213|0.7945946|0.90123457|0.86904764|0.8848485|1|Subject:Ethnic_hatred|0.233333334|"""@poetic_success: i hate when strippers tell you they're ""dancers"". hoe, ballet dancers don't pop their pussy to beethoven. you a stripper!"""
214|0.79569894|0.9018405|0.8698225|0.8855422|1|Subject:2_+_2_=_5|0.202222228|"""@poffalicious: andrewbryant: poff has double vision after 2 beers poff: ... double pussy &#128526;"" smh"
215|0.79679143|0.902439|0.87058824|0.88622755|1|Subject:Harassment_by_computer|0.250000000|"""@poobie_: when bitches twerk on the computer.... me: ""in ya &#128089;, in ya damn &#128089;&#8252;&#65039;"""""
217|0.7925532|0.902439|0.86549705|0.8835821|2|Subject:Offences_Against_the_Person_Act|0.488888919|"""@quan1t0: 61% of welfare/government aid is claimed by white people. so y'all black slander is trash now."""
218|0.7936508|0.9030303|0.86627907|0.884273|1|Subject:Offences_Against_the_Person_Act|0.266666681|"""@quan1t0: these bitches don't care they just play that role."""
219|0.79473686|0.90361446|0.867052|0.88495576|1|Subject:Nurse_abuse|0.400000006|"""@queen_kaaat: it took a while for you to find me, but i was hiding in the lime tree."" @iemonaids dis bitch in da wrong tree bro."
220|0.79581153|0.9041916|0.8678161|0.8856305|0|Subject:Poof|0.333333343|"""@rtnba: drakes new shoes that will be released by nike/jordan.... yes, there's glitter on the shoes http://t.co/qctplxhexm"" ....dudes a fag"
222|0.7916667|0.9041916|0.86285716|0.8830409|2|Subject:Talking_shit|0.100000001|"""@ramboutit: &#8220;@master11_: @20tolife_ @ramboutit hoes austin&#8221; teach us austin.""i teach u how to get curved? that's all i know"
223|0.7927461|0.9047619|0.8636364|0.88372093|1|Subject:Nuisance_fee|0.200000003|"""@reachtheeclimax: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!"
226|0.7938144|0.9053255|0.86440676|0.8843931|1|Subject:Nuisance_fee|0.200000003|"""@rishaawilliams: @treshon_scrooge @_nevertrustt ol bitch ass"" http://t.co/amcoiny0wg"
227|0.7948718|0.90588236|0.8651685|0.8850574|1|Subject:Adult_abuse|0.285714298|"""@rnadjorell: bruh im tired of niggas retweetin miley cyrus naked that bitch aint no types of bad"" lmaooo"
228|0.79591835|0.90643275|0.8659218|0.8857143|1|Subject:Animal_bite|0.190476209|"""@sactownprodigy: just because tony romo at the mavs game dont mean he still not a bitch lmao.. fuk them cowgirls"" lol bitch fuck you"
229|0.79695433|0.90697676|0.8666667|0.88636357|1|Subject:Factory_system|0.250000000|"""@samjlayman : holy shit, freddie highmore was in charlie and the chocolate factory"" me: *rolls on the floor, laughing*"
230|0.7979798|0.90751445|0.8674033|0.8870056|1|Subject:Poof|0.333333343|"""@samirahusic_: ""i don't want to have sex with my gf because i feel like i'm using her.."" - anonymous"" whata faggot"
231|0.79899496|0.90804595|0.8681319|0.8876404|1|Subject:Offences_Against_the_Person_Act|0.466666669|"""@sexualgxfs: @ one of your followers with this &#128525;&#128553; http://t.co/f1tjl9xnct"" @ somebody, bitch if you don't"
232|0.8|0.9085714|0.86885244|0.8882681|1|Subject:Protection_from_Harassment_Act_1997|0.161904782|"""@shaa_jenkins: if ya bitch always bitching clearly she care!"" or just an annoying bitch!"
233|0.80099505|0.90909094|0.8695652|0.8888889|1|Subject:Adult_abuse|0.285714298|"""@shantaughther: these catfish hoes thinkin they slick.. but niggas catching on &#128524;"""
234|0.8019802|0.90960455|0.87027025|0.88950276|1|Subject:Bitch_(insult)|0.109722227|"""@shewenttojordan: can't worry about a bitch that ain't worried bout me"" #real"
235|0.8029557|0.9101124|0.87096775|0.8901099|1|Subject:Telephone_abuse|0.222222224|"""@showarrive: side hoes are for insecure niggas that can't handle a real one."""
236|0.8039216|0.91061455|0.8716577|0.89071035|1|Subject:Nuisance_fee|0.400000006|"""@shun_stokes: &#128514;&#128514;&#128514;&#128514;rt @bluprint_4: lmao! this bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;"
237|0.80487806|0.9111111|0.87234044|0.8913044|1|Subject:Offences_Against_the_Person_Act|0.400000036|"""@shun_stokes: my cousin said he share hoes with his brothers. he said sharing is caring and he love his brothers &#128514;"""
239|0.80582523|0.9116022|0.8730159|0.89189184|1|Subject:Hoe_Kah_Hong|0.137500003|"""@smeegbaby: dese hoes be lyin to all of us nigga"""
240|0.8067633|0.9120879|0.8736842|0.89247316|1|Subject:Bitch_tits|0.250000000|"""@snakecharmsdump: http://t.co/4b427dqzcv"" oh yeah fuck that bitch"
241|0.80288464|0.9120879|0.8691099|0.89008045|2|Subject:Human_rights_abuses_in_Kashmir|0.523809552|"""@sportscenter: eli manning just threw his nfl-leading 27th interception of the season."" lmao trash"
242|0.79904306|0.9120879|0.8645833|0.88770056|2|Subject:Offence_against_the_person|0.457142889|"""@sportscenter: usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team. &#187; http://t.co/joosdsubir"" he's a bitch"
243|0.8|0.91256833|0.865285|0.8882979|1|Subject:Allway_Sync|0.133333340|"""@stellatex: guess what? i also have zero time for your mansplaining! adios!"" stfu pussy"
244|0.79620856|0.91256833|0.86082476|0.8859417|2|Subject:Offences_Against_the_Person_Act|0.133333340|"""@stephenwildboy: chilling &#128069;&#8482; http://t.co/mik3ipnle6"" sexy scally lad"
245|0.7971698|0.9130435|0.86153847|0.8865436|1|Subject:Bitch_(insult)|0.109722227|"""@strap__: i ain't sharing no bitch if you mines you mines &#128175;"""
246|0.79812205|0.91351354|0.8622449|0.8871391|1|Subject:Time-out_(parenting)|0.285714298|"""@sukmysweetness: money only impress the simple broke bitches"""
247|0.7990654|0.9139785|0.8629442|0.88772845|1|Subject:Power_and_control_in_abusive_relationships|0.271333367|"""@sylvieamx: #pisces will never be anybody's bitch, they don't let people control or change them."" rigghhht"
250|0.7953488|0.90909094|0.8629442|0.8854167|1|Subject:Grapple_Ray|0.100000001|"""@tayknosbest: these hoes is crazy"""
251|0.7962963|0.90957445|0.8636364|0.8860104|1|Subject:Bitch_tits|0.250000000|"""@taylorr_babee: you ain't ever gonna be a slice bitch."" kevin hart. (:"
252|0.797235|0.9100529|0.8643216|0.88659793|1|Subject:Amercement|0.250000000|"""@thatniggatroy: oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch."
253|0.79816514|0.91052634|0.865|0.88717955|1|Subject:Offence_against_the_person|0.590476215|"""@thegamerkingkev: i wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags"
254|0.79908675|0.91099477|0.86567163|0.8877551|1|Subject:Call_bombing|0.166666672|"""@thenewsat: #newsatquestions yeah bitch, yeah bitch, call me _______ a.) maybe b.) steve-o c.) later d.) jesse pinkman"" @machinegunkelly"
255|0.8|0.9114583|0.86633664|0.8883249|1|Subject:Right_to_protest|0.166666672|"""@thenymphotweets: hickies in between her thighs right by her pussy &gt;&gt;&gt;"" its only right"
256|0.800905|0.9119171|0.8669951|0.8888889|1|Subject:Offence_against_the_person|0.323809564|"""@theonemiss_luu: would you still love me when i'm no longer young and beautiful?"" no. ugly monkey ass."
257|0.8018018|0.91237116|0.86764705|0.8894472|1|Subject:Nuisance_fee|0.200000003|"""@therealrickyb21: @jetsandaswisher @gook____ y'all come through the front.""bitch i ain't coming"
258|0.80269057|0.9128205|0.8682927|0.89000005|1|Subject:Poof|0.333333343|"""@therealrickyb21: @jetsandaswisher faggot bitch"" http://t.co/2hyyabk4eh"
259|0.8035714|0.9132653|0.86893207|0.8905473|1|Subject:Poof|0.333333343|"""@the_realist_sam: @madrid2_ yea, i'm on my ipad. i don't work this friday. let's ball this faggot up @tropicalblanket""i work 2-5"
260|0.8|0.9132653|0.8647343|0.88833743|2|Subject:Offence_against_the_person|0.133333340|"""@theo17100: http://t.co/byj1hoyhmg"" this scally lad would get it"
261|0.80088496|0.9137056|0.86538464|0.8888889|0|Subject:Offences_Against_the_Person_Act|0.133333340|"""@theomaxximus: #gerryshalloweenparty http://t.co/3ycrsrnjhc"" halloween was yesterday stupid nigger"
262|0.8017621|0.9141414|0.8660287|0.8894349|1|Subject:Nuisance_fee|0.200000003|"""@theomaxximus: chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5vgdssgi"
263|0.80263156|0.91457283|0.8666667|0.88997555|1|Subject:Talking_shit|0.250000000|"""@thornton25: &#8220;@kantkeepahbytch: i love eating pussy lol i never get full lol&#8221; i can eat that shit forever lol"" and ever."
264|0.80349344|0.915|0.8672986|0.89051104|1|Subject:Breast_Tax|0.112962961|"""@tmacc_gfg: &#8220;@voiceofdstreetz: ""@tmacc_gfg: &#8220;@tizzimarie: no slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;"
265|0.8|0.9104478|0.8672986|0.8883495|1|Subject:Grapple_Ray|0.100000001|"""@tmacc_gfg: &#8220;@tizzimarie: no slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;"
266|0.8008658|0.9108911|0.8679245|0.8888889|1|Subject:Time-out_(parenting)|0.250000000|"""@tmacc_gfg: bobby bitch-by @bobbyshmurdags9 be getting me live as fuck"" hell yea i play that hoe before my workout"
267|0.80172414|0.91133004|0.8685446|0.88942313|1|Subject:Bitch_tits|0.250000000|"""@trelekidd: yo bitch is gucci mane rt @jabarithegreat : my bitch a stoner &#128175;&#128175; http://t.co/lt9lijjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
268|0.8025751|0.9117647|0.86915886|0.8899521|1|Subject:Telephone_abuse|0.222222224|"""@tweetgamelazy: i can ride your bitch with no handle bars"""
269|0.7991453|0.9073171|0.86915886|0.88782823|1|Subject:Hoe_Kah_Hong|0.068750001|"""@tyjoncuffee: and if you ain't a hoe get up out my traphoussseeeee"""
270|0.79574466|0.9073171|0.8651163|0.8857143|2|Subject:Adult_abuse|0.771428585|"""@uberfacts: 15 sad tv character deaths we're still bitter over... http://t.co/ulclfuf8nc http://t.co/1rxyqoosm0""ned stark was the man"
271|0.7966102|0.907767|0.8657407|0.8862559|1|Subject:Blanket_party|0.250000000|"""@unholy_jack: these harbor bitches are all ""party bus hoes"""" lol all?"
272|0.79746836|0.90821254|0.8663595|0.8867924|1|Subject:Offences_Against_the_Person_Act|0.133333340|"""@vbomb20: @woodchuck20 pussy"" love it"
273|0.79831934|0.90865386|0.8669725|0.8873239|1|Subject:Nuisance_fee|0.200000003|"""@veronikahumbert: ultraviolence video, its coming you little bitch! #mtvhottest lana del rey http://t.co/533flbvwqh"" bitchy promo"
274|0.79916316|0.90909094|0.86757994|0.88785046|1|Subject:Bitch_tits|0.250000000|"""@vineforthebyrd: on my way to fuck your bitch https://t.co/4lmtfnl2iy"" lmfao kittycopter"
276|0.79583335|0.9047619|0.86757994|0.88578093|1|Subject:Prison_conditions_in_France|0.100000001|"""@wbeezy_: ""@quathegreat: aww their avis look so cute together &#128145; http://t.co/9lporcb8w0"" &#128128;&#128128;&#128128;"" do i gotta get ike avi on this bitch ?"
277|0.7966805|0.9052133|0.8681818|0.886311|1|Subject:Peer_abuse|0.200000003|"""@wbeezy_: ""@run_drc: its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?"
278|0.79752064|0.9056604|0.8687783|0.88683605|1|Subject:Bitch_(insult)|0.109722227|"""@wannabekanye: whys this bitch boosting herself http://t.co/uod2f5wtkv"" her size isn't exactly the most healthy tho"
279|0.7983539|0.9061033|0.8693694|0.8873564|1|Subject:Bitch_(insult)|0.109722227|"""@withaprettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; kim bye!!!"
281|0.7991803|0.90654206|0.8699552|0.8878719|1|Subject:Girlfriend_2000|0.233333334|"""@xojennygirl: i'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you"
282|0.8|0.90697676|0.87053573|0.8883827|1|Subject:Offences_Against_the_Person_Act|0.400000036|"""@xoxo__angiee: bruno fag boy"" you love me."
283|0.800813|0.9074074|0.8711111|0.8888889|1|Subject:Nuisance_fee|0.200000003|"""@yehits_von: &#8220;@run_drc: i must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" this why we always beefing &#128514;"
284|0.7975708|0.9074074|0.86725664|0.88687783|2|Subject:Ethnic_cleansing|0.228571445|"""@yankees: down 6-1, #yankees look to rally in the bottom of the 9th."" #rallycap"
285|0.7983871|0.9078341|0.8678414|0.8873874|1|Subject:Offences_Against_the_Person_Act|0.333333343|"""@youngricooo: &#8220;@wexicanafro702: don't take advantage of a nice person&#8221;@ hoes""@ everyjuan"
287|0.7991968|0.9082569|0.8684211|0.88789237|1|Subject:Time-out_(parenting)|0.200000003|"""@youngricooo: sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
288|0.8|0.9086758|0.8689956|0.88839287|1|Subject:Offences_Against_the_Person_Act|0.281481504|"""@yungmigo: @shane_a1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
